UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U100440,1.0,1.0,121,PR101211,UBUNTU,PR101211,1.0,1.0
U100441,0.0,2.0,1540,PR100396,WINDOWS,PR100396,0.0,0.0
U100443,5.0,3.0,327,PR100390,WINDOWS,PR100390,15.0,13.0
U100445,0.0,1.0,60,PR100017,ANDROID,PR100017,0.0,0.0
U100446,1.0,2.0,223,PR102519,ANDROID,PR102519,1.0,0.0
U100447,3.0,5.0,449,PR100446,WINDOWS,PR100446,6.0,0.0
U100449,4.0,6.0,417,PR100166,WINDOWS,PR100166,6.0,12.0
U100450,4.0,2.0,244,PR100591,WINDOWS,PR100225,8.0,5.0
U100451,0.0,1.0,326,PR100106,WINDOWS,PR100106,0.0,0.0
U100452,1.0,2.0,209,PR101267,ANDROID,PR101267,2.0,0.0
U100453,1.0,3.0,313,PR100166,LINUX,PR100166,1.0,3.0
U100454,2.0,94.0,239,PR101746,WINDOWS,PR101637,12.0,13.0
U100455,2.0,2.0,229,PR100743,ANDROID,PR100743,3.0,1.0
U100457,1.0,3.0,189,PR100194,WINDOWS,PR100194,0.0,40.0
U100458,1.0,1.0,761,PR100321,ANDROID,PR100321,1.0,0.0
U100459,1.0,2.0,66,PR100010,ANDROID,PR100182,1.0,0.0
U100460,2.0,7.0,128,PR101042,WINDOWS,PR101042,13.0,22.0
U100461,3.0,1.0,51,PR100060,WINDOWS,PR100060,6.0,2.0
U100462,0.0,0.0,1195,Product101,ANDROID,PR100675,0.0,0.0
U100463,2.0,3.0,78,PR100190,WINDOWS,PR100190,2.0,8.0
U100464,0.0,29.0,268,PR101938,WINDOWS,PR101938,0.0,0.0
U100465,3.0,7.0,481,PR100390,WINDOWS,PR100390,9.0,4.0
U100466,1.0,2.0,812,PR100115,ANDROID,PR100115,1.0,0.0
U100467,2.0,3.0,95,PR102063,WINDOWS,PR102063,1.0,5.0
U100469,0.0,0.0,88,Product101,WINDOWS,Product101,0.0,0.0
U100470,0.0,0.0,355,Product101,WINDOWS,Product101,0.0,0.0
U100471,4.0,9.0,142,PR101271,WINDOWS,PR101271,7.0,5.0
U100472,1.0,1.0,86,PR100054,MAC OS X,PR100054,1.0,0.0
U100473,2.0,6.0,294,PR100430,WINDOWS,PR100430,3.0,8.0
U100474,0.0,4.0,89,PR100283,WINDOWS,PR100483,0.0,0.0
U100475,5.0,2.0,745,PR101679,ANDROID,PR101679,7.0,0.0
U100476,1.0,3.0,389,PR100039,ANDROID,PR100039,1.0,0.0
U100477,1.0,3.0,1023,PR100841,WINDOWS,PR100654,0.0,1.0
U100478,1.0,2.0,889,PR100994,WINDOWS,PR100994,1.0,1.0
U100480,1.0,8.0,1425,PR101257,WINDOWS,PR101257,11.0,5.0
U100482,0.0,0.0,370,Product101,WINDOWS,Product101,0.0,0.0
U100483,0.0,5.0,1440,PR103424,WINDOWS,PR103424,0.0,0.0
U100485,0.0,3.0,304,PR100166,WINDOWS,PR100166,0.0,0.0
U100486,0.0,1.0,142,PR100166,WINDOWS,PR100166,0.0,0.0
U100487,1.0,4.0,156,PR100166,WINDOWS,PR100166,3.0,6.0
U100489,0.0,4.0,271,PR100231,WINDOWS,PR100231,0.0,0.0
U100490,1.0,1.0,55,PR100054,LINUX,PR100054,1.0,0.0
U100492,3.0,28.0,145,PR105412,WINDOWS,PR105412,15.0,55.0
U100493,0.0,0.0,62,Product101,WINDOWS,PR100302,0.0,0.0
U100494,2.0,4.0,315,PR100436,MAC OS X,PR100436,1.0,16.0
U100495,0.0,2.0,105,PR103508,ANDROID,PR103508,0.0,0.0
U100496,3.0,3.0,1628,PR100758,WINDOWS,PR100758,4.0,19.0
U100497,0.0,1.0,65,PR101421,ANDROID,PR101421,0.0,0.0
U100498,0.0,0.0,145,Product101,WINDOWS,PR100142,0.0,0.0
U100499,6.0,48.0,474,PR101367,WINDOWS,PR100051,121.0,1764.0
U100500,0.0,0.0,2182,Product101,ANDROID,PR100123,0.0,0.0
U100501,2.0,6.0,57,PR100070,WINDOWS,PR100070,4.0,5.0
U100502,1.0,2.0,74,PR101104,WINDOWS,PR101104,1.0,0.0
U100503,5.0,13.0,168,PR101367,WINDOWS,PR100811,40.0,933.0
U100504,0.0,2.0,808,PR100051,WINDOWS,PR100515,0.0,0.0
U100506,3.0,1.0,114,PR100340,ANDROID,PR100340,3.0,1.0
U100507,2.0,2.0,296,PR100962,WINDOWS,PR100962,2.0,7.0
U100508,0.0,0.0,300,Product101,ANDROID,Product101,0.0,0.0
U100509,1.0,4.0,2257,PR100102,WINDOWS,PR100102,5.0,20.0
U100510,0.0,2.0,380,PR101261,ANDROID,PR101261,0.0,0.0
U100511,0.0,1.0,1803,Product101,MAC OS X,Product101,0.0,0.0
U100512,0.0,0.0,210,Product101,WINDOWS,PR100321,0.0,0.0
U100513,0.0,1.0,194,PR100348,WINDOWS,PR100348,0.0,0.0
U100514,0.0,1.0,1445,PR100324,ANDROID,PR100324,0.0,0.0
U100515,0.0,1.0,436,PR101121,ANDROID,PR101121,0.0,0.0
U100516,2.0,8.0,2257,PR100013,WINDOWS,PR101515,7.0,3.0
U100517,2.0,7.0,1171,PR101501,WINDOWS,PR101501,3.0,0.0
U100518,0.0,0.0,62,Product101,WINDOWS,Product101,0.0,0.0
U100519,2.0,2.0,180,PR100417,WINDOWS,PR100417,2.0,3.0
U100523,1.0,1.0,82,PR100088,WINDOWS,PR100088,1.0,2.0
U100524,1.0,1.0,99,PR100872,ANDROID,PR100872,1.0,0.0
U100525,0.0,0.0,1443,Product101,WINDOWS,PR101013,0.0,0.0
U100526,3.0,2.0,227,PR100263,MAC OS X,PR100263,3.0,0.0
U100527,1.0,5.0,714,PR100390,WINDOWS,PR100390,1.0,5.0
U100528,1.0,2.0,90,PR100430,ANDROID,PR100430,1.0,0.0
U100529,0.0,1.0,50,PR100051,ANDROID,PR100051,0.0,0.0
U100530,2.0,3.0,112,PR100352,ANDROID,PR100352,4.0,6.0
U100531,0.0,1.0,327,PR100063,WINDOWS,PR100108,0.0,0.0
U100533,4.0,3.0,631,PR100467,LINUX,PR100467,6.0,0.0
U100535,0.0,2.0,71,PR100850,MAC OS X,PR100850,0.0,0.0
U100536,1.0,1.0,522,PR100102,ANDROID,PR100102,2.0,0.0
U100537,0.0,0.0,399,Product101,WINDOWS,PR100102,0.0,0.0
U100539,0.0,0.0,94,Product101,WINDOWS,PR100432,0.0,0.0
U100541,1.0,2.0,100,PR100102,WINDOWS,PR100102,1.0,1.0
U100542,4.0,3.0,1940,PR101280,ANDROID,PR101611,12.0,5.0
U100543,1.0,5.0,1094,PR100054,WINDOWS,PR100054,0.0,3.0
U100544,1.0,1.0,185,PR100613,WINDOWS,PR100613,1.0,1.0
U100545,2.0,2.0,63,PR100986,ANDROID,PR100986,2.0,0.0
U100548,0.0,1.0,124,Product101,WINDOWS,Product101,0.0,0.0
U100549,1.0,2.0,57,PR100273,ANDROID,PR100871,2.0,0.0
U100550,3.0,9.0,1091,PR100722,ANDROID,PR100722,7.0,0.0
U100552,0.0,1.0,111,PR100166,ANDROID,PR100166,0.0,0.0
U100553,3.0,3.0,1235,PR100895,WINDOWS,PR100895,3.0,5.0
U100554,1.0,4.0,86,PR100962,ANDROID,PR100962,3.0,2.0
U100555,2.0,3.0,215,PR100430,ANDROID,PR100430,3.0,0.0
U100556,1.0,1.0,121,Product101,ANDROID,Product101,0.0,5.0
U100558,1.0,4.0,130,PR101575,WINDOWS,PR101575,4.0,13.0
U100559,1.0,2.0,620,PR100225,WINDOWS,PR100225,1.0,2.0
U100560,1.0,1.0,300,PR100103,WINDOWS,PR101735,1.0,0.0
U100561,4.0,4.0,251,PR100390,WINDOWS,PR100390,15.0,17.0
U100562,2.0,4.0,87,PR100025,ANDROID,PR100025,5.0,0.0
U100564,1.0,1.0,2257,PR100206,WINDOWS,PR100206,2.0,1.0
U100565,0.0,1.0,1272,PR100819,MAC OS X,PR100819,0.0,0.0
U100566,4.0,9.0,67,PR100070,WINDOWS,PR100070,9.0,17.0
U100567,0.0,0.0,202,Product101,ANDROID,Product101,0.0,0.0
U100570,5.0,12.0,579,PR100291,WINDOWS,PR100291,17.0,8.0
U100571,1.0,3.0,145,PR100962,ANDROID,PR100962,1.0,0.0
U100572,1.0,3.0,216,PR100258,WINDOWS,PR100258,0.0,2.0
U100573,1.0,2.0,602,PR100050,WINDOWS,PR100050,2.0,6.0
U100575,1.0,7.0,339,PR100219,MAC OS X,PR100219,5.0,6.0
U100576,0.0,0.0,1081,Product101,WINDOWS,PR100017,0.0,0.0
U100577,0.0,0.0,111,Product101,ANDROID,PR100631,0.0,0.0
U100578,4.0,12.0,437,PR100400,ANDROID,PR100400,7.0,3.0
U100579,2.0,4.0,1040,PR100495,WINDOWS,PR100495,4.0,1.0
U100580,0.0,1.0,97,PR100513,WINDOWS,PR100513,0.0,0.0
U100582,0.0,1.0,528,PR100250,ANDROID,PR100250,0.0,0.0
U100583,1.0,5.0,494,PR100095,ANDROID,PR100444,2.0,2.0
U100584,0.0,1.0,390,PR100401,ANDROID,PR100401,0.0,0.0
U100586,0.0,1.0,79,Product101,WINDOWS,Product101,0.0,0.0
U100587,2.0,8.0,659,PR102149,MAC OS X,PR102149,4.0,6.0
U100588,2.0,19.0,894,PR100037,ANDROID,PR100037,2.0,3.0
U100592,4.0,14.0,1003,PR100401,WINDOWS,PR100401,12.0,29.0
U100593,1.0,10.0,1097,PR100166,UBUNTU,PR100370,15.0,10.0
U100594,0.0,0.0,132,Product101,WINDOWS,Product101,0.0,0.0
U100595,5.0,31.0,847,PR101367,WINDOWS,PR101042,175.0,1029.0
U100596,3.0,3.0,853,PR100052,WINDOWS,PR100052,2.0,1.0
U100597,1.0,1.0,72,PR100102,WINDOWS,PR100102,1.0,2.0
U100599,2.0,3.0,46,PR100560,WINDOWS,PR100560,2.0,2.0
U100600,1.0,1.0,1331,PR100102,ANDROID,PR100102,1.0,0.0
U100602,1.0,3.0,83,PR100013,WINDOWS,PR100013,0.0,1.0
U100603,2.0,9.0,1148,PR100540,WINDOWS,PR100540,7.0,3.0
U100606,2.0,2.0,876,PR101369,MAC OS X,PR101369,3.0,2.0
U100608,2.0,2.0,453,PR100579,ANDROID,PR100341,3.0,2.0
U100609,0.0,2.0,560,PR100263,WINDOWS,PR100263,0.0,0.0
U100611,0.0,1.0,697,PR100138,['ANDROID' 'LINUX'],PR100138,0.0,0.0
U100612,1.0,3.0,196,PR100020,ANDROID,PR100020,1.0,0.0
U100613,0.0,3.0,53,PR100018,ANDROID,PR100018,0.0,0.0
U100614,0.0,0.0,249,Product101,WINDOWS,Product101,0.0,0.0
U100615,0.0,0.0,301,Product101,LINUX,PR100244,0.0,0.0
U100616,0.0,1.0,168,PR100241,WINDOWS,PR100241,0.0,0.0
U100617,4.0,22.0,734,PR101938,WINDOWS,PR100498,30.0,52.0
U100618,3.0,30.0,238,PR101068,WINDOWS,PR101009,85.0,508.0
U100619,2.0,2.0,55,PR100885,WINDOWS,PR100885,3.0,0.0
U100620,6.0,39.0,428,PR102555,WINDOWS,PR101452,323.0,1702.0
U100621,0.0,0.0,161,Product101,WINDOWS,PR100621,0.0,0.0
U100622,2.0,19.0,1155,PR100415,WINDOWS,PR100415,2.0,0.0
U100623,1.0,1.0,71,PR100200,WINDOWS,PR100200,1.0,1.0
U100625,1.0,1.0,68,PR100470,ANDROID,PR100470,5.0,0.0
U100627,6.0,13.0,341,PR101470,WINDOWS,PR101470,40.0,47.0
U100629,2.0,7.0,251,PR100557,ANDROID,PR100906,4.0,3.0
U100630,4.0,6.0,1095,PR100470,ANDROID,PR100470,3.0,4.0
U100633,0.0,1.0,45,PR100080,WINDOWS,PR100080,0.0,0.0
U100636,0.0,1.0,306,PR101513,WINDOWS,PR101513,0.0,0.0
U100639,5.0,7.0,307,PR100390,WINDOWS,PR100390,31.0,35.0
U100641,1.0,1.0,363,PR100102,WINDOWS,PR100102,1.0,0.0
U100642,2.0,3.0,1893,PR100044,WINDOWS,PR100044,3.0,2.0
U100644,1.0,1.0,106,PR100113,WINDOWS,PR100113,1.0,0.0
U100645,1.0,5.0,69,PR100612,ANDROID,PR100612,2.0,2.0
U100648,1.0,1.0,1236,Product101,WINDOWS,Product101,0.0,1.0
U100649,1.0,1.0,182,PR100106,ANDROID,PR100106,2.0,0.0
U100650,1.0,2.0,112,PR100819,WINDOWS,PR100819,3.0,2.0
U100651,0.0,0.0,44,Product101,WINDOWS,PR100040,0.0,0.0
U100652,1.0,1.0,368,PR100224,WINDOWS,PR100224,2.0,0.0
U100654,3.0,5.0,103,PR100223,WINDOWS,PR100223,4.0,4.0
U100655,4.0,3.0,174,PR100390,WINDOWS,PR100166,8.0,8.0
U100656,2.0,5.0,79,PR101347,WINDOWS,PR100044,3.0,1.0
U100657,3.0,9.0,554,PR100279,WINDOWS,PR100279,5.0,10.0
U100658,1.0,2.0,229,PR100612,ANDROID,PR100025,1.0,0.0
U100659,3.0,9.0,53,PR100470,ANDROID,PR100470,10.0,2.0
U100660,1.0,1.0,329,PR101529,ANDROID,PR101529,1.0,0.0
U100662,1.0,3.0,47,PR100111,WINDOWS,PR100906,2.0,0.0
U100663,2.0,7.0,112,PR101585,WINDOWS,PR100997,1.0,2.0
U100664,1.0,2.0,347,PR100014,ANDROID,PR100469,1.0,3.0
U100665,5.0,13.0,267,PR100515,WINDOWS,PR100166,37.0,56.0
U100666,2.0,10.0,333,PR101546,WINDOWS,PR101546,3.0,21.0
U100672,3.0,12.0,784,PR100390,WINDOWS,PR100390,3.0,15.0
U100673,0.0,2.0,483,PR100664,WINDOWS,PR100664,0.0,0.0
U100674,1.0,8.0,898,PR101555,WINDOWS,PR100287,11.0,12.0
U100675,3.0,3.0,129,PR100320,ANDROID,PR100320,6.0,5.0
U100676,0.0,0.0,1786,Product101,WINDOWS,Product101,0.0,0.0
U100678,0.0,2.0,72,PR100095,WINDOWS,PR100095,0.0,0.0
U100679,0.0,2.0,497,PR100510,WINDOWS,PR100510,0.0,0.0
U100680,3.0,7.0,117,PR101139,WINDOWS,PR100187,7.0,4.0
U100681,3.0,10.0,150,PR102286,WINDOWS,PR102286,13.0,24.0
U100682,2.0,1.0,51,PR100470,ANDROID,PR100470,2.0,0.0
U100683,2.0,1.0,497,PR100396,ANDROID,PR100396,2.0,0.0
U100684,2.0,5.0,826,PR100390,WINDOWS,PR100390,2.0,8.0
U100685,0.0,1.0,91,PR100003,WINDOWS,PR100003,0.0,0.0
U100686,1.0,5.0,1081,PR100097,WINDOWS,PR100097,0.0,1.0
U100687,3.0,3.0,183,PR100776,WINDOWS,PR100776,3.0,6.0
U100688,0.0,4.0,195,PR101092,ANDROID,PR101092,0.0,0.0
U100689,5.0,14.0,674,PR100044,WINDOWS,PR100099,27.0,102.0
U100690,0.0,0.0,113,Product101,WINDOWS,Product101,0.0,0.0
U100693,2.0,13.0,1048,PR101367,MAC OS X,PR101367,26.0,392.0
U100696,1.0,1.0,118,PR100041,WINDOWS,PR100041,1.0,1.0
U100697,2.0,5.0,136,PR100548,WINDOWS,PR100548,1.0,32.0
U100698,2.0,3.0,586,PR100569,ANDROID,PR104056,4.0,2.0
U100699,2.0,2.0,49,PR100134,WINDOWS,PR100134,2.0,1.0
U100700,0.0,2.0,2231,PR100166,WINDOWS,PR100166,0.0,0.0
U100701,0.0,0.0,60,Product101,WINDOWS,PR100283,0.0,0.0
U100702,0.0,2.0,96,PR100047,WINDOWS,PR100047,0.0,0.0
U100704,0.0,3.0,407,PR100003,WINDOWS,PR100003,0.0,0.0
U100705,0.0,1.0,269,PR100113,WINDOWS,PR100113,0.0,0.0
U100707,4.0,6.0,220,PR100417,WINDOWS,PR100279,13.0,8.0
U100709,1.0,2.0,1033,PR100975,ANDROID,PR100975,1.0,0.0
U100710,0.0,4.0,853,PR100130,WINDOWS,PR100130,0.0,0.0
U100711,1.0,2.0,513,PR100390,MAC OS X,PR100363,1.0,0.0
U100713,0.0,0.0,879,Product101,WINDOWS,Product101,0.0,0.0
U100714,3.0,5.0,378,PR100017,ANDROID,PR100017,2.0,4.0
U100715,0.0,4.0,1102,PR100866,WINDOWS,PR100866,0.0,0.0
U100716,1.0,13.0,448,PR100166,WINDOWS,PR100166,13.0,33.0
U100717,1.0,2.0,422,PR100017,['ANDROID' 'MAC OS X'],PR100017,1.0,2.0
U100718,2.0,2.0,75,Product101,ANDROID,Product101,0.0,0.0
U100720,1.0,6.0,738,PR100028,WINDOWS,PR100028,0.0,1.0
U100721,1.0,4.0,71,PR100099,WINDOWS,PR100099,1.0,0.0
U100722,4.0,1.0,48,PR100298,WINDOWS,PR100298,4.0,0.0
U100723,0.0,0.0,90,Product101,WINDOWS,PR100086,0.0,0.0
U100724,0.0,0.0,46,Product101,WINDOWS,PR101203,0.0,0.0
U100725,1.0,5.0,479,PR100618,ANDROID,PR100618,2.0,0.0
U100726,2.0,4.0,1195,PR100017,WINDOWS,PR100017,2.0,14.0
U100728,0.0,28.0,106,PR100166,WINDOWS,PR100166,0.0,0.0
U100730,4.0,5.0,1921,PR100182,ANDROID,PR100182,4.0,0.0
U100731,1.0,3.0,195,PR100134,WINDOWS,PR100134,2.0,0.0
U100732,0.0,1.0,586,PR101470,WINDOWS,PR101470,0.0,0.0
U100734,2.0,10.0,77,PR100857,WINDOWS,PR100857,6.0,2.0
U100735,0.0,8.0,400,PR100274,WINDOWS,PR100390,0.0,0.0
U100736,2.0,24.0,240,PR104845,WINDOWS,PR100072,7.0,96.0
U100738,0.0,1.0,43,PR100166,ANDROID,PR100166,0.0,0.0
U100739,0.0,2.0,707,PR102441,ANDROID,PR102441,0.0,0.0
U100741,0.0,1.0,686,PR100113,WINDOWS,PR100113,0.0,0.0
U100742,2.0,5.0,542,PR100359,WINDOWS,PR100359,2.0,2.0
U100743,1.0,5.0,97,PR100225,WINDOWS,PR100225,1.0,0.0
U100744,2.0,3.0,51,PR100040,WINDOWS,PR100040,2.0,2.0
U100745,3.0,13.0,173,PR100869,WINDOWS,PR100532,8.0,42.0
U100746,2.0,1.0,77,PR100275,ANDROID,PR100275,2.0,0.0
U100747,0.0,1.0,1497,PR100000,WINDOWS,PR100000,0.0,0.0
U100748,6.0,3.0,285,PR100172,WINDOWS,PR101941,11.0,0.0
U100749,1.0,1.0,571,PR100102,ANDROID,PR100102,2.0,0.0
U100750,0.0,0.0,204,Product101,WINDOWS,PR100390,0.0,0.0
U100751,3.0,6.0,259,PR100102,WINDOWS,PR100102,2.0,1.0
U100754,2.0,8.0,642,PR100390,WINDOWS,PR100390,8.0,34.0
U100755,4.0,4.0,1575,PR100390,WINDOWS,PR100390,6.0,11.0
U100757,0.0,0.0,315,Product101,WINDOWS,PR100390,0.0,0.0
U100758,1.0,1.0,160,PR100219,WINDOWS,PR101271,1.0,7.0
U100759,2.0,3.0,323,PR100153,WINDOWS,PR100153,2.0,2.0
U100760,1.0,1.0,179,PR100119,MAC OS X,PR100119,1.0,0.0
U100761,0.0,1.0,98,PR100013,WINDOWS,PR100013,0.0,0.0
U100762,2.0,19.0,214,PR101452,WINDOWS,PR101042,58.0,738.0
U100763,1.0,3.0,44,PR100257,WINDOWS,PR100257,1.0,0.0
U100764,2.0,5.0,181,PR100417,WINDOWS,PR100417,3.0,3.0
U100766,3.0,37.0,1229,PR100752,WINDOWS,PR101265,23.0,32.0
U100767,4.0,9.0,1047,PR100676,WINDOWS,PR100359,4.0,15.0
U100768,1.0,2.0,1201,PR100975,WINDOWS,PR100975,2.0,0.0
U100769,1.0,1.0,351,PR101325,WINDOWS,PR101325,1.0,0.0
U100770,1.0,5.0,49,PR100151,WINDOWS,PR100151,1.0,1.0
U100771,0.0,1.0,1165,PR102071,WINDOWS,PR102071,0.0,0.0
U100772,1.0,2.0,259,PR100017,ANDROID,PR100017,1.0,0.0
U100773,1.0,10.0,362,PR101958,WINDOWS,PR101958,12.0,19.0
U100774,0.0,0.0,1398,Product101,ANDROID,PR100102,0.0,0.0
U100776,2.0,5.0,1787,PR100266,WINDOWS,PR100266,5.0,5.0
U100777,2.0,4.0,1635,PR102290,WINDOWS,PR100102,12.0,28.0
U100780,0.0,1.0,148,Product101,WINDOWS,Product101,0.0,0.0
U100781,2.0,1.0,284,PR100515,WINDOWS,PR100515,2.0,0.0
U100783,0.0,0.0,353,Product101,WINDOWS,PR100792,0.0,0.0
U100784,1.0,5.0,1083,PR100732,ANDROID,PR100401,2.0,1.0
U100785,4.0,12.0,362,PR100086,WINDOWS,PR100086,15.0,10.0
U100786,0.0,2.0,184,PR100390,WINDOWS,PR100390,0.0,0.0
U100787,2.0,7.0,1981,PR100121,WINDOWS,PR100121,5.0,10.0
U100788,2.0,4.0,864,PR100099,WINDOWS,PR100099,1.0,3.0
U100789,5.0,11.0,335,PR100184,ANDROID,PR100184,8.0,6.0
U100790,3.0,5.0,1430,PR100390,WINDOWS,PR100390,9.0,11.0
U100791,6.0,21.0,399,PR100017,WINDOWS,PR100017,56.0,167.0
U100792,4.0,7.0,277,PR100060,ANDROID,PR100060,5.0,3.0
U100794,3.0,4.0,436,PR100015,WINDOWS,PR100466,2.0,6.0
U100795,0.0,2.0,226,PR101042,ANDROID,PR100102,0.0,0.0
U100796,5.0,28.0,193,PR100390,WINDOWS,PR100390,22.0,26.0
U100797,5.0,17.0,929,PR100472,WINDOWS,PR101452,42.0,234.0
U100798,1.0,5.0,59,PR100390,WINDOWS,PR100390,0.0,1.0
U100799,6.0,39.0,332,PR100051,WINDOWS,PR100051,155.0,369.0
U100800,1.0,1.0,513,PR100071,ANDROID,PR100071,1.0,0.0
U100801,6.0,4.0,64,PR100560,WINDOWS,PR100560,6.0,12.0
U100802,0.0,0.0,77,Product101,WINDOWS,PR100200,0.0,0.0
U100803,0.0,0.0,1192,Product101,WINDOWS,PR100589,0.0,0.0
U100804,0.0,0.0,822,Product101,LINUX,PR100121,0.0,0.0
U100806,0.0,0.0,1219,Product101,WINDOWS,PR100486,0.0,0.0
U100807,0.0,1.0,86,PR100843,ANDROID,PR100843,0.0,0.0
U100808,0.0,1.0,361,PR100801,ANDROID,PR100801,0.0,0.0
U100809,1.0,1.0,115,PR100578,WINDOWS,PR100578,0.0,1.0
U100810,1.0,1.0,227,PR100102,ANDROID,PR100102,2.0,2.0
U100812,1.0,1.0,229,PR100773,WINDOWS,PR100773,0.0,1.0
U100813,5.0,16.0,1101,PR100390,ANDROID,PR100390,12.0,21.0
U100814,1.0,2.0,1371,Product101,WINDOWS,Product101,0.0,4.0
U100815,1.0,3.0,89,PR100359,WINDOWS,PR100119,1.0,0.0
U100816,1.0,3.0,619,PR100051,ANDROID,PR100051,3.0,7.0
U100817,0.0,3.0,55,PR100005,WINDOWS,PR100005,0.0,0.0
U100818,3.0,7.0,461,PR100991,WINDOWS,PR100991,3.0,47.0
U100819,5.0,2.0,844,PR100172,ANDROID,PR100172,8.0,0.0
U100820,1.0,3.0,2257,PR100017,WINDOWS,PR101925,2.0,2.0
U100822,0.0,0.0,727,Product101,WINDOWS,Product101,0.0,0.0
U100823,2.0,25.0,1095,PR100655,ANDROID,PR100811,10.0,3.0
U100824,1.0,1.0,841,PR100234,IOS,PR100234,1.0,1.0
U100825,1.0,1.0,63,Product101,ANDROID,Product101,0.0,0.0
U100826,6.0,25.0,2202,PR101216,WINDOWS,PR101216,20.0,377.0
U100827,3.0,6.0,795,PR100557,WINDOWS,PR100557,4.0,8.0
U100828,6.0,27.0,215,PR100390,WINDOWS,PR100595,35.0,47.0
U100829,0.0,0.0,562,Product101,ANDROID,Product101,0.0,0.0
U100830,0.0,1.0,273,PR101011,WINDOWS,PR101011,0.0,0.0
U100832,3.0,3.0,1004,PR100341,MAC OS X,PR100341,3.0,0.0
U100833,0.0,1.0,61,PR100102,ANDROID,PR100102,0.0,0.0
U100834,1.0,1.0,286,Product101,WINDOWS,Product101,0.0,4.0
U100835,1.0,4.0,1103,PR100102,LINUX,PR100102,0.0,15.0
U100836,1.0,3.0,860,PR100266,WINDOWS,PR100266,2.0,20.0
U100837,0.0,0.0,665,Product101,ANDROID,PR100089,0.0,0.0
U100838,2.0,4.0,127,PR100071,WINDOWS,PR100071,7.0,3.0
U100839,3.0,2.0,1170,PR101013,ANDROID,PR101013,2.0,2.0
U100840,5.0,16.0,524,PR100025,ANDROID,PR100115,13.0,1.0
U100842,0.0,0.0,648,Product101,WINDOWS,Product101,0.0,0.0
U100843,0.0,0.0,69,Product101,WINDOWS,Product101,0.0,0.0
U100844,1.0,2.0,217,PR100086,WINDOWS,PR100086,2.0,1.0
U100845,4.0,5.0,160,PR100102,WINDOWS,PR100390,4.0,9.0
U100846,2.0,3.0,451,PR100010,WINDOWS,PR100010,2.0,2.0
U100848,0.0,1.0,256,PR100453,WINDOWS,PR100453,0.0,0.0
U100849,1.0,3.0,467,PR100060,WINDOWS,PR100614,1.0,3.0
U100853,0.0,0.0,89,Product101,ANDROID,PR100017,0.0,0.0
U100855,1.0,1.0,1058,PR100561,ANDROID,PR100561,2.0,0.0
U100856,1.0,2.0,518,PR100102,WINDOWS,PR100102,2.0,0.0
U100857,0.0,1.0,53,PR100086,WINDOWS,PR100086,0.0,0.0
U100858,2.0,3.0,906,PR101042,WINDOWS,PR101042,5.0,1.0
U100859,1.0,12.0,108,PR100166,WINDOWS,PR100166,16.0,17.0
U100860,0.0,3.0,296,PR102553,MAC OS X,PR102553,0.0,0.0
U100861,1.0,7.0,356,PR100287,WINDOWS,PR100287,1.0,0.0
U100862,3.0,8.0,708,PR100177,WINDOWS,PR100177,2.0,25.0
U100864,0.0,0.0,117,Product101,ANDROID,PR102245,0.0,0.0
U100865,3.0,8.0,70,PR100859,WINDOWS,PR100333,6.0,15.0
U100866,0.0,2.0,62,PR100258,ANDROID,PR100258,0.0,0.0
U100867,1.0,1.0,161,Product101,WINDOWS,Product101,0.0,0.0
U100870,1.0,2.0,784,PR100234,ANDROID,PR100234,1.0,0.0
U100872,0.0,0.0,302,Product101,WINDOWS,PR100060,0.0,0.0
U100874,2.0,11.0,166,PR100450,WINDOWS,PR100450,3.0,18.0
U100876,3.0,3.0,59,PR100178,MAC OS X,PR100178,2.0,26.0
U100877,0.0,0.0,58,Product101,ANDROID,PR102009,0.0,0.0
U100878,0.0,1.0,342,PR100566,WINDOWS,PR100566,0.0,0.0
U100879,1.0,1.0,636,Product101,WINDOWS,Product101,0.0,1.0
U100880,2.0,1.0,495,PR100281,ANDROID,PR100281,2.0,0.0
U100881,6.0,54.0,1104,PR100051,WINDOWS,PR101367,282.0,346.0
U100882,2.0,4.0,56,PR100039,ANDROID,PR100316,3.0,0.0
U100885,4.0,41.0,520,PR100014,WINDOWS,PR100014,61.0,51.0
U100886,2.0,16.0,417,PR100154,WINDOWS,PR100154,25.0,43.0
U100887,0.0,0.0,93,Product101,ANDROID,PR102012,0.0,0.0
U100889,2.0,3.0,264,Product101,WINDOWS,PR100587,0.0,42.0
U100890,0.0,0.0,1529,Product101,WINDOWS,PR100475,0.0,0.0
U100892,2.0,9.0,676,PR101582,WINDOWS,PR101582,2.0,7.0
U100893,3.0,6.0,193,PR100010,WINDOWS,PR100073,6.0,1.0
U100894,2.0,3.0,1095,PR100642,ANDROID,PR100642,2.0,0.0
U100897,3.0,4.0,73,PR100176,WINDOWS,PR100176,1.0,13.0
U100898,2.0,4.0,195,PR101148,ANDROID,PR101148,2.0,0.0
U100900,2.0,2.0,421,PR100244,WINDOWS,PR100341,3.0,1.0
U100901,3.0,6.0,814,PR100024,WINDOWS,PR100024,10.0,9.0
U100902,0.0,1.0,1322,PR100704,WINDOWS,PR100250,0.0,0.0
